OBJECTID,admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
1,Abalá,MX31001,Abala,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
2,Abasolo,MX05001,NA,NA,NA,Coahuila de Zaragoza,MX05,México,MX,1517529600000,1592438400000,NA
3,Abasolo,MX11001,NA,NA,NA,Guanajuato,MX11,México,MX,1517529600000,1592438400000,NA
4,Abasolo,MX19001,NA,NA,NA,Nuevo León,MX19,México,MX,1517529600000,1592438400000,NA
5,Abasolo,MX28001,NA,NA,NA,Tamaulipas,MX28,México,MX,1517529600000,1592438400000,NA
6,Abejones,MX20001,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
7,Acacoyagua,MX07001,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
8,Acajete,MX21001,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
9,Acajete,MX30001,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
10,Acala,MX07002,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
11,Acámbaro,MX11002,Acambaro,NA,NA,Guanajuato,MX11,México,MX,1517529600000,1592438400000,NA
12,Acambay,MX15001,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
13,Acanceh,MX31002,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
14,Acapetahua,MX07003,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
15,Acaponeta,MX18001,NA,NA,NA,Nayarit,MX18,México,MX,1517529600000,1592438400000,NA
16,Acapulco de Juárez,MX12001,Acapulco de Juarez,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
17,Acateno,MX21002,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
18,Acatepec,MX12076,NA,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
19,Acatic,MX14001,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
20,Acatlán,MX13001,Acatlan,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
21,Acatlán,MX21003,Acatlan,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
22,Acatlán,MX30002,Acatlan,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
23,Acatlán de Juárez,MX14002,Acatlan de Juarez,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
24,Acatlán de Pérez Figueroa,MX20002,Acatlán de Perez Figueroa,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
25,Acatzingo,MX21004,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
26,Acaxochitlán,MX13002,Acaxochitlan,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
27,Acayucan,MX30003,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
28,Acolman,MX15002,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
29,Aconchi,MX26001,NA,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
30,Acteopan,MX21005,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
31,Actopan,MX13003,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
32,Actopan,MX30004,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
33,Acuamanala de Miguel Hidalgo,MX29022,NA,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
34,Acuitzio,MX16001,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
35,Acula,MX30005,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
36,Aculco,MX15003,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
37,Acultzingo,MX30006,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
38,Acuña,MX05002,Acuna,NA,NA,Coahuila de Zaragoza,MX05,México,MX,1517529600000,1592438400000,NA
39,Agua Blanca de Iturbide,MX13004,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
40,Agua Dulce,MX30204,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
41,Agua Prieta,MX26002,NA,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
42,Agualeguas,MX19002,NA,NA,NA,Nuevo León,MX19,México,MX,1517529600000,1592438400000,NA
43,Aguascalientes,MX01001,NA,NA,NA,Aguascalientes,MX01,México,MX,1517529600000,1592438400000,NA
44,Aguililla,MX16002,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
45,Ahome,MX25001,NA,NA,NA,Sinaloa,MX25,México,MX,1517529600000,1592438400000,NA
46,Ahuacatlán,MX18002,Ahuacatlan,NA,NA,Nayarit,MX18,México,MX,1517529600000,1592438400000,NA
47,Ahuacatlán,MX21006,Ahuacatlan,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
48,Ahuacuotzingo,MX12002,NA,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
49,Ahualulco,MX24001,NA,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
50,Ahualulco de Mercado,MX14003,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
51,Ahuatlán,MX21007,Ahuatlan,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
52,Ahuazotepec,MX21008,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
53,Ahuehuetitla,MX21009,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
54,Ahumada,MX08001,NA,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
55,Ajacuba,MX13005,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
56,Ajalpan,MX21010,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
57,Ajuchitlán del Progreso,MX12003,Ajuchitlan del Progreso,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
58,Akil,MX31003,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
59,Álamo Temapache,MX30160,Alamo Temapache,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
60,Alamos,MX26003,NA,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
61,Alaquines,MX24002,NA,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
62,Albino Zertuche,MX21011,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
63,Alcozauca de Guerrero,MX12004,NA,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
64,Aldama,MX07113,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
65,Aldama,MX08002,NA,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
66,Aldama,MX28002,NA,NA,NA,Tamaulipas,MX28,México,MX,1517529600000,1592438400000,NA
67,Alfajayucan,MX13006,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
68,Aljojuca,MX21012,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
69,Allende,MX05003,NA,NA,NA,Coahuila de Zaragoza,MX05,México,MX,1517529600000,1592438400000,NA
70,Allende,MX08003,NA,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
71,Allende,MX19004,NA,NA,NA,Nuevo León,MX19,México,MX,1517529600000,1592438400000,NA
72,Almoloya,MX13007,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
73,Almoloya de Alquisiras,MX15004,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
74,Almoloya de Juárez,MX15005,Almoloya de Juarez,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
75,Almoloya del Río,MX15006,Almoloya del Rio,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
76,Alpatláhuac,MX30008,Alpatlahuac,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
77,Alpoyeca,MX12005,NA,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
78,Altamira,MX28003,NA,NA,NA,Tamaulipas,MX28,México,MX,1517529600000,1592438400000,NA
79,Altamirano,MX07004,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
80,Altar,MX26004,NA,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
81,Altepexi,MX21013,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
82,Alto Lucero de Gutiérrez Barrios,MX30009,Alto Lucero de Gutierrez Barrios,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
83,Altotonga,MX30010,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
84,Alvarado,MX30011,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
85,Álvaro Obregón,MX09010,Alvaro Obregon,NA,NA,Distrito Federal,MX09,México,MX,1517529600000,1592438400000,NA
86,Álvaro Obregón,MX16003,Alvaro Obregon,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
87,Amacueca,MX14004,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
88,Amacuzac,MX17001,NA,NA,NA,Morelos,MX17,México,MX,1517529600000,1592438400000,NA
89,Amanalco,MX15007,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
90,Amatán,MX07005,Amatan,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
91,Amatenango de la Frontera,MX07006,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
92,Amatenango del Valle,MX07007,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
93,Amatepec,MX15008,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
94,Amatitán,MX14005,Amatitan,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
95,Amatitlán,MX30012,Amatitlan,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
96,Amatlán de Cañas,MX18003,Amatlan de Canas,NA,NA,Nayarit,MX18,México,MX,1517529600000,1592438400000,NA
97,Amatlán de los Reyes,MX30014,Amatlan de los Reyes,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
98,Amaxac de Guerrero,MX29001,NA,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
99,Amealco de Bonfil,MX22001,NA,NA,NA,Querétaro de Arteaga,MX22,México,MX,1517529600000,1592438400000,NA
100,Ameca,MX14006,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
101,Amecameca,MX15009,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
102,Amixtlán,MX21014,Amixtlan,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
103,Amozoc,MX21015,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
104,Anáhuac,MX19005,Anahuac,NA,NA,Nuevo León,MX19,México,MX,1517529600000,1592438400000,NA
105,Angamacutiro,MX16004,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
106,Angangueo,MX16005,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
107,Angel Albino Corzo,MX07008,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
108,Angel R. Cabada,MX30015,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
109,Angostura,MX25002,NA,NA,NA,Sinaloa,MX25,México,MX,1517529600000,1592438400000,NA
110,Ánimas Trujano,MX20174,Animas Trujano,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
111,Antiguo Morelos,MX28004,NA,NA,NA,Tamaulipas,MX28,México,MX,1517529600000,1592438400000,NA
112,Apan,MX13008,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
113,Apaseo el Alto,MX11004,NA,NA,NA,Guanajuato,MX11,México,MX,1517529600000,1592438400000,NA
114,Apaseo el Grande,MX11005,NA,NA,NA,Guanajuato,MX11,México,MX,1517529600000,1592438400000,NA
115,Apatzingán,MX16006,Apatzingan,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
116,Apaxco,MX15010,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
117,Apaxtla,MX12006,NA,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
118,Apazapan,MX30017,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
119,Apetatitlán de Antonio Carvajal,MX29002,Apetatitlan de Antonio Carvajal,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
120,Apizaco,MX29005,NA,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
121,Apodaca,MX19006,NA,NA,NA,Nuevo León,MX19,México,MX,1517529600000,1592438400000,NA
122,Aporo,MX16007,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
123,Apozol,MX32001,NA,NA,NA,Zacatecas,MX32,México,MX,1517529600000,1592438400000,NA
124,Apulco,MX32002,NA,NA,NA,Zacatecas,MX32,México,MX,1517529600000,1592438400000,NA
125,Aquila,MX16008,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
126,Aquila,MX30018,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
127,Aquiles Serdán,MX08004,Aquiles Serdan,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
128,Aquismón,MX24003,Aquismon,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
129,Aquixtla,MX21016,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
130,Aramberri,MX19007,NA,NA,NA,Nuevo León,MX19,México,MX,1517529600000,1592438400000,NA
131,Arandas,MX14008,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
132,Arcelia,MX12007,NA,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
133,Ario,MX16009,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
134,Arivechi,MX26005,NA,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
135,Arizpe,MX26006,NA,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
136,Armadillo de los Infante,MX24004,NA,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
137,Armería,MX06001,Armeria,NA,NA,Colima,MX06,México,MX,1517529600000,1592438400000,NA
138,Arriaga,MX07009,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
139,Arroyo Seco,MX22003,NA,NA,NA,Querétaro de Arteaga,MX22,México,MX,1517529600000,1592438400000,NA
140,Arteaga,MX05004,NA,NA,NA,Coahuila de Zaragoza,MX05,México,MX,1517529600000,1592438400000,NA
141,Arteaga,MX16010,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
142,Ascensión,MX08005,Ascension,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
143,Asientos,MX01002,NA,NA,NA,Aguascalientes,MX01,México,MX,1517529600000,1592438400000,NA
144,Astacinga,MX30019,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
145,Asunción Cacalotepec,MX20003,Asuncion Cacalotepec,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
146,Asunción Cuyotepeji,MX20004,Asuncion Cuyotepeji,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
147,Asunción Ixtaltepec,MX20005,Asuncion Ixtaltepec,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
148,Asunción Nochixtlán,MX20006,Asuncion Nochixtlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
149,Asunción Ocotlán,MX20007,Asuncion Ocotlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
150,Asunción Tlacolulita,MX20008,Asuncion Tlacolulita,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
151,Atarjea,MX11006,NA,NA,NA,Guanajuato,MX11,México,MX,1517529600000,1592438400000,NA
152,Atemajac de Brizuela,MX14010,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
153,Atempan,MX21017,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
154,Atenango del Río,MX12008,Atenango del Rio,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
155,Atenco,MX15011,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
156,Atengo,MX14011,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
157,Atenguillo,MX14012,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
158,Atexcal,MX21018,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
159,Atil,MX26007,NA,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
160,Atitalaquia,MX13010,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
161,Atizapán,MX15012,Atizapan,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
162,Atizapán de Zaragoza,MX15013,Atizapan de Zaragoza,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
163,Atlacomulco,MX15014,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
164,Atlahuilco,MX30020,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
165,Atlamajalcingo del Monte,MX12009,NA,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
166,Atlangatepec,MX29003,NA,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
167,Atlapexco,MX13011,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
168,Atlatlahucan,MX17002,NA,NA,NA,Morelos,MX17,México,MX,1517529600000,1592438400000,NA
169,Atlautla,MX15015,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
170,Atlequizayan,MX21080,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
171,Atlixco,MX21019,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
172,Atlixtac,MX12010,NA,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
173,Atltzayanca,MX29004,NA,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
174,Atolinga,MX32003,NA,NA,NA,Zacatecas,MX32,México,MX,1517529600000,1592438400000,NA
175,Atotonilco de Tula,MX13013,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
176,Atotonilco el Alto,MX14013,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
177,Atotonilco el Grande,MX13012,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
178,Atoyac,MX14014,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
179,Atoyac,MX30021,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
180,Atoyac de Álvarez,MX12011,Atoyac de Alvarez,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
181,Atoyatempan,MX21020,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
182,Atzacan,MX30022,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
183,Atzala,MX21021,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
184,Atzalan,MX30023,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
185,Atzitzihuacán,MX21022,Atzitzihuacan,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
186,Atzitzintla,MX21023,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
187,Autlán de Navarro,MX14015,Autlan de Navarro,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
188,Axapusco,MX15016,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
189,Axochiapan,MX17003,NA,NA,NA,Morelos,MX17,México,MX,1517529600000,1592438400000,NA
190,Axtla de Terrazas,MX24053,NA,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
191,Axutla,MX21024,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
192,Ayahualulco,MX30025,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
193,Ayala,MX17004,NA,NA,NA,Morelos,MX17,México,MX,1517529600000,1592438400000,NA
194,Ayapango,MX15017,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
195,Ayoquezco de Aldama,MX20398,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
196,Ayotlán,MX14016,Ayotlan,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
197,Ayotoxco de Guerrero,MX21025,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
198,Ayotzintepec,MX20009,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
199,Ayutla,MX14017,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
200,Ayutla de los Libres,MX12012,NA,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
201,Azcapotzalco,MX09002,NA,NA,NA,Distrito Federal,MX09,México,MX,1517529600000,1592438400000,NA
202,Azoyú,MX12013,Azoyu,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
203,Baca,MX31004,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
204,Bacadéhuachi,MX26008,Bacadehuachi,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
205,Bacanora,MX26009,NA,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
206,Bacerac,MX26010,NA,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
207,Bachíniva,MX08006,Bachiniva,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
208,Bacoachi,MX26011,NA,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
209,Bácum,MX26012,Bacum,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
210,Badiraguato,MX25003,NA,NA,NA,Sinaloa,MX25,México,MX,1517529600000,1592438400000,NA
211,Bahía de Banderas,MX18020,Bahia de Banderas,NA,NA,Nayarit,MX18,México,MX,1517529600000,1592438400000,NA
212,Balancán,MX27001,Balancan,NA,NA,Tabasco,MX27,México,MX,1517529600000,1592438400000,NA
213,Balleza,MX08007,NA,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
214,Banámichi,MX26013,Banamichi,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
215,Banderilla,MX30026,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
216,Batopilas,MX08008,NA,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
217,Baviácora,MX26014,Baviacora,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
218,Bavispe,MX26015,NA,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
219,Bejucal de Ocampo,MX07010,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
220,Bella Vista,MX07011,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
221,Benemérito de las Américas,MX07114,Benemerito de las Americas,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
222,Benito Juárez,MX09014,Benito Juarez,NA,NA,Distrito Federal,MX09,México,MX,1517529600000,1592438400000,NA
223,Benito Juárez,MX12014,Benito Juarez,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
224,Benito Juárez,MX23005,Benito Juarez,NA,NA,Quintana Roo,MX23,México,MX,1517529600000,1592438400000,NA
225,Benito Juárez,MX26071,Benito Juarez,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
226,Benito Juárez,MX29045,Benito Juarez,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
227,Benito Juárez,MX30027,Benito Juarez,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
228,Benito Juárez,MX32004,Benito Juarez,NA,NA,Zacatecas,MX32,México,MX,1517529600000,1592438400000,NA
229,Benjamín Hill,MX26016,Benjamin Hill,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
230,Berriozábal,MX07012,Berriozabal,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
231,Boca del Río,MX30028,Boca del Rio,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
232,Bochil,MX07013,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
233,Bocoyna,MX08009,NA,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
234,Bokobá,MX31005,Bokoba,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
235,Bolaños,MX14019,Bolanos,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
236,Briseñas,MX16011,Brisenas,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
237,Buctzotz,MX31006,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
238,Buenaventura,MX08010,NA,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
239,Buenavista,MX16012,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
240,Buenavista de Cuéllar,MX12015,Buenavista de Cuellar,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
241,Burgos,MX28005,NA,NA,NA,Tamaulipas,MX28,México,MX,1517529600000,1592438400000,NA
242,Bustamante,MX19008,NA,NA,NA,Nuevo León,MX19,México,MX,1517529600000,1592438400000,NA
243,Bustamante,MX28006,NA,NA,NA,Tamaulipas,MX28,México,MX,1517529600000,1592438400000,NA
244,Cabo Corrientes,MX14020,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
